"Mon";"status";"person_days";"Deaths";"MortalityRate";"MR_unvac";"person_days_AllGroups";"Deaths_AllGroups";"Average_mortality_rate";"MR_ComparedToUnvacc";"GroupSize_Share"
"2020-01";"Doses_0";13018648;1666;46,7411439344546;46,7411439344546;13018648;1666;46,7411439344546;1;1
"2020-02";"Doses_0";12131252;1575;47,4203940368232;47,4203940368232;12131252;1575;47,4203940368232;1;1
"2020-03";"Doses_0";12918220;1651;46,6804056596033;46,6804056596033;12918220;1651;46,6804056596033;1;1
"2020-04";"Doses_0";12453498;1491;43,7297014862812;43,7297014862812;12453498;1491;43,7297014862812;1;1
"2020-05";"Doses_0";12823947;1445;41,1563031257069;41,1563031257069;12823947;1445;41,1563031257069;1;1
"2020-06";"Doses_0";12366156;1446;42,7094320983821;42,7094320983821;12366156;1446;42,7094320983821;1;1
"2020-07";"Doses_0";12733766;1506;43,1974719811877;43,1974719811877;12733766;1506;43,1974719811877;1;1
"2020-08";"Doses_0";12685716;1535;44,1960666626937;44,1960666626937;12685716;1535;44,1960666626937;1;1
"2020-09";"Doses_0";12230106;1624;48,5004790637138;48,5004790637138;12230106;1624;48,5004790637138;1;1
"2020-10";"Doses_0";12578571;2562;74,3940229776498;74,3940229776498;12578571;2562;74,3940229776498;1;1
"2020-11";"Doses_0";12082486;2829;85,519838384253;85,519838384253;12082486;2829;85,519838384253;1;1
"2020-12";"Doses_0";12406018;2546;74,9576939191931;74,9576939191931;12406709;2546;74,9535191000289;1;0,999944304327602
"2021-01";"Doses_0";12192740;3062;91,7263469900941;91,7263469900941;12317556;3093;91,7161042336645;1;0,989866820982994
"2021-02";"Doses_0";10680517;2514;85,9732258279258;85,9732258279258;11048759;2610;86,2814095230062;1;0,966671189044851
"2021-03";"Doses_0";8900914;2952;121,135649664742;121,135649664742;12137167;3261;98,1349478012456;1;0,733360099601497
"2021-04";"Doses_0";4530342;1553;125,20760022091;125,20760022091;11664485;2100;65,7572966144669;1;0,388387657063299
"2021-05";"Doses_0";2658088;938;128,891330911542;128,891330911542;11995390;1649;50,2107267875409;1;0,22159246177073
"2021-06";"Doses_0";2007181;600;109,18297851564;109,18297851564;11564363;1395;44,0598198102221;1;0,173566066717207
"2021-07";"Doses_0";1867251;548;107,193408920386;107,193408920386;11905623;1534;47,0612499656675;1;0,156837739612618
"2021-08";"Doses_0";1736183;457;96,1415069724793;96,1415069724793;11858119;1469;45,2476695502887;1;0,146413018793284
"2021-09";"Doses_0";1618206;417;94,1222872736846;94,1222872736846;11432409;1417;45,2712328608957;1;0,141545495791832
"2021-10";"Doses_0";1622416;460;103,558520132938;103,558520132938;11768390;1650;51,21027600207;1;0,137862188455685
"2021-11";"Doses_0";1461560;688;171,934097813295;171,934097813295;11332124;2132;68,7173031286986;1;0,12897493885524
"2021-12";"Doses_0";1371156;762;202,982373996832;202,982373996832;11636160;2349;73,7332805667849;1;0,117835780876165
"2022-01";"Doses_0";1313472;490;136,259090410759;136,259090410759;11573128;1790;56,4927217602709;1;0,11349325782969
"2022-02";"Doses_0";1160175;479;150,800310298015;150,800310298015;10404241;1760;61,7863427039032;1;0,111509816045207
"2022-03";"Doses_0";1267642;429;123,60922878857;123,60922878857;11465492;1719;54,7612566473379;1;0,110561500544416
"2022-04";"Doses_0";1213374;330;99,3366431125111;99,3366431125111;11043535;1690;55,8944667626806;1;0,109871884319649
"2022-05";"Doses_0";1243523;275;80,7735361549404;80,7735361549404;11360895;1550;49,8321215009909;1;0,109456429268997
"2022-06";"Doses_0";1194933;250;76,4164183263832;76,4164183263832;10950933;1379;45,9942317243654;1;0,109117004003221
"2022-07";"Doses_0";1226550;275;81,8912804206922;81,8912804206922;11272751;1478;47,8888871048425;1;0,108806625818312
"2022-08";"Doses_0";1216118;282;84,6961396838136;84,6961396838136;11223783;1586;51,6124108956846;1;0,108351881001263
"2022-09";"Doses_0";1167429;291;91,0442947708169;91,0442947708169;10815823;1576;53,2214700628884;1;0,107937139873683
"2022-10";"Doses_0";1195556;302;92,2629303855277;92,2629303855277;11124793;1688;55,4205368135839;1;0,107467707489029
"2022-11";"Doses_0";1148036;248;78,9017069151142;78,9017069151142;10718122;1542;52,5479650259626;1;0,107111674974403
"2022-12";"Doses_0";1177263;335;103,934932126466;103,934932126466;11022063;2004;66,4087113274529;1;0,10680967800674
"2020-01";"Doses_1";0;0;NA;46,7411439344546;13018648;1666;46,7411439344546;NA;0
"2020-02";"Doses_1";0;0;NA;47,4203940368232;12131252;1575;47,4203940368232;NA;0
"2020-03";"Doses_1";0;0;NA;46,6804056596033;12918220;1651;46,6804056596033;NA;0
